symbol,sectors,close,ret_30d,rs_rank,rvol,deliv_per,avg_deliv_20,pct_of_52wk_high,ext_pct,sig_low,accum_5,in_priority,is_new,grade,d
SHREEPUSHK,—,431.95,20.5,0.91,2.7,48.2,46.5,91.0,9.0,413.0,3.0,0,0,A,2026-07-09
DLINKINDIA,—,546.05,16.8,0.89,2.55,64.6,57.2,93.0,5.0,541.05,4.0,0,0,A,2026-07-09
TITAN,NIFTY CONSR DURBL,4555.8,11.0,0.82,1.83,58.8,52.2,97.0,4.0,4546.1,4.0,1,0,A,2026-07-09
INNOVACAP,—,990.85,17.5,0.9,1.69,53.9,45.5,96.0,3.0,982.0,4.0,0,0,A,2026-07-09
INOXINDIA,Capital Goods,2006.2,34.8,0.97,1.67,40.0,34.5,96.0,6.0,1890.1,5.0,0,0,A,2026-07-09
ADOR,—,1325.2,15.1,0.88,1.64,56.6,56.4,97.0,7.0,1274.1,3.0,0,1,A,2026-07-09
AKUMS,Healthcare,658.2,23.7,0.94,1.55,57.5,47.4,97.0,6.0,646.6,3.0,0,1,A,2026-07-09
WELCORP,NIFTY METAL,1601.9,21.4,0.92,2.52,52.3,48.0,99.0,10.0,1525.0,2.0,0,0,B,2026-07-09
FUSION,—,229.32,30.7,0.96,1.53,58.2,52.4,98.0,18.0,219.18,2.0,0,0,B,2026-07-09
